date,max_temp,min_temp,precip
7/15/2027,312.62561,295.343109,0.304153
8/15/2027,310.680847,293.276703,0.927654
9/15/2027,307.435669,289.112793,2.616166
10/15/2027,300.729095,284.440125,21.311239
11/15/2027,293.811005,279.970093,5.281225
12/15/2027,288.264954,277.918427,117.667923
1/15/2028,288.933014,279.438019,195.253098
2/15/2028,291.133392,278.898865,6.80872
3/15/2028,291.256226,278.969269,94.040886
4/15/2028,295.878967,281.620667,36.508602
5/15/2028,303.281616,287.6604,19.708845
6/15/2028,300.089722,289.132965,55.523102
7/15/2028,309.472198,292.841827,0
8/15/2028,313.407593,296.247833,1.305341
9/15/2028,306.665253,289.362274,2.384937
10/15/2028,301.018646,286.100616,17.212505
11/15/2028,292.077667,281.516754,129.711273
12/15/2028,287.244232,277.491211,86.970802
1/15/2029,288.287079,278.872467,376.008026
2/15/2029,289.371246,279.477234,99.992691
3/15/2029,292.88266,281.294617,74.712494
4/15/2029,297.500214,282.964722,11.670156
5/15/2029,299.45993,285.941498,44.863831
6/15/2029,304.749207,288.617645,2.038023
7/15/2029,310.507446,294.259338,0.883704
8/15/2029,309.445435,293.425415,1.702803
9/15/2029,307.47937,289.506439,0
10/15/2029,297.563599,284.475372,16.39472
11/15/2029,291.729187,279.68219,17.804972
12/15/2029,289.484711,277.896851,42.220959
1/15/2030,291.789764,280.117126,61.218369
2/15/2030,292.208496,279.246643,102.73175
3/15/2030,291.188507,279.507385,121.955635
4/15/2030,298.205292,282.930695,11.331109
5/15/2030,304.321259,286.859222,10.525192
6/15/2030,309.077789,290.70871,2.116442
7/15/2030,310.551147,295.574402,8.882491
8/15/2030,312.046326,295.214233,16.50639
9/15/2030,308.877106,290.563446,4.55301
10/15/2030,299.742035,283.501678,1.921766
11/15/2030,288.109863,275.61972,49.764278
12/15/2030,288.214233,279.031555,70.149658
1/15/2031,289.5849,278.897827,76.917068
2/15/2031,291.993347,279.454224,11.672595
3/15/2031,297.546204,281.801636,15.477052
4/15/2031,295.424469,281.669647,93.881935
5/15/2031,303.131165,286.796082,25.25354
6/15/2031,308.432556,290.251526,0.305247
7/15/2031,308.012268,293.090088,3.87307
8/15/2031,310.084534,292.378479,1.272736
9/15/2031,308.160645,290.097168,3.402748
10/15/2031,303.904449,287.122162,1.588529
11/15/2031,289.740112,281.07254,265.479706
12/15/2031,293.117035,280.781433,0.341943
1/15/2032,286.728363,276.546661,212.514771
2/15/2032,292.526215,282.543243,101.641068
3/15/2032,292.953217,279.25708,116.392776
4/15/2032,297.306854,282.019684,74.047592
5/15/2032,304.547119,286.821655,0
6/15/2032,306.127533,289.96106,2.100826
7/15/2032,310.054291,292.462555,0.57642
8/15/2032,312.272736,295.571442,2.707904
9/15/2032,307.97995,290.22702,0.609366
10/15/2032,302.831909,286.51828,27.478521
11/15/2032,289.652649,279.78537,195.824554
12/15/2032,286.626831,277.88089,99.233612
1/15/2033,288.07016,278.44577,122.48201
2/15/2033,292.842285,281.494537,35.366711
3/15/2033,291.234589,278.007751,47.620827
4/15/2033,290.908966,278.953125,120.16143
5/15/2033,299.979401,284.801758,45.740486
6/15/2033,310.167328,290.454102,0.910079
7/15/2033,312.155548,295.402985,0.945771
8/15/2033,312.108307,294.590485,3.143013
9/15/2033,306.508179,289.02356,0.787694
10/15/2033,302.216461,285.222473,0.617529
11/15/2033,290.736328,280.926178,138.601028
12/15/2033,289.520782,279.206787,12.490955
1/15/2034,287.069061,277.767517,106.41201
2/15/2034,292.104309,279.368591,76.569695
3/15/2034,295.20813,280.494476,28.293835
4/15/2034,298.916656,282.650848,16.138674
5/15/2034,300.538422,284.329163,6.867886
6/15/2034,307.045624,290.163849,26.171585
7/15/2034,311.11792,294.049103,0
8/15/2034,311.197449,294.521545,0.935052
9/15/2034,307.081909,288.807648,0.897901
10/15/2034,297.409637,283.752869,82.28791
11/15/2034,296.049896,281.951996,35.796616
12/15/2034,292.991516,279.666077,4.737387
1/15/2035,289.572144,278.629913,86.494385
2/15/2035,290.231354,278.87088,132.277115
3/15/2035,294.048279,282.776001,138.165833
4/15/2035,297.462708,282.982727,125.15789
5/15/2035,302.391541,285.983643,4.168757
6/15/2035,305.798126,290.358368,13.707192
7/15/2035,312.725769,295.444702,1.449683
8/15/2035,309.247925,291.774689,3.52171
9/15/2035,306.640472,288.357635,7.772189
10/15/2035,303.796753,287.38382,15.793842
11/15/2035,288.631805,278.496613,30.400894
12/15/2035,283.886566,272.88031,79.595963
1/15/2036,288.584991,278.698151,105.563408
2/15/2036,291.301361,279.2771,35.236618
3/15/2036,295.449432,282.645111,67.338837
4/15/2036,299.700378,284.337006,22.498402
5/15/2036,300.188751,284.154816,18.29777
6/15/2036,308.557312,291.34024,0.56992
7/15/2036,312.043365,295.939117,2.150426
8/15/2036,310.27594,293.623047,1.742943
9/15/2036,305.074219,292.74765,104.804604
10/15/2036,301.440765,288.367371,42.731987
11/15/2036,291.995178,281.425507,89.593292
12/15/2036,288.008179,278.613434,140.188675
1/15/2037,287.510345,280.276123,548.432007
2/15/2037,291.507812,280.486908,44.152981
3/15/2037,295.9216,282.073761,12.874829
4/15/2037,295.391479,280.942841,43.616676
5/15/2037,300.610077,283.913818,1.932767
6/15/2037,306.735657,290.849762,8.437998
7/15/2037,309.463348,293.733582,4.324139
8/15/2037,312.743256,296.129852,4.435281
9/15/2037,307.220398,292.396332,12.671247
